review_id,sentence_id,sentence_index,bundle_category,bundle_sub_item,matched_keywords,Asin,Brand,Rating,Sentence,Content
24328,24328_6,6,纸质媒介 (Paper & Pads),黑卡纸/本,dark paper,B0CMTV9TBR,BIGTHUMB,4,"The white, and other light-colored markers do a great job - bright and easy to see on dark paper.<br><br>THINGS TO KEEP IN MIND:<br>When you want to use one of these markers, you kinda have to ""get them flowing"" initially.","I use markers for a variety of crafts, and have purchased way too many glitter, metallic and other specialty markers online and from local craft stores.<br><br>WHAT MAKES THIS A GOOD SET:<br>First, that you get so many different styles of markers in one big box that's easy to store. Anyone that has priced buying these in small sets or even individually will appreciate that.<br>The glitter pens are pretty glittery. I have a few glitter pens that are a different brand that are more glittery, but they were expensive pens that I had to buy individually from a local craft store. For the price of these, the glitter effect is pretty good.<br>The metallic markers are also pretty good. The effect is comparable to other brands I have that cost slightly more than these.<br>You get a good variety of colors in the Classic, Pastel, Neon, Morandi (which are ""muted"" colors btw, vs bright neon colors). The white, and other light-colored markers do a great job - bright and easy to see on dark paper.<br><br>THINGS TO KEEP IN MIND:<br>When you want to use one of these markers, you kinda have to ""get them flowing"" initially. They printed a little diagram on the side showing you how to pump them to get them flowing. If you're not getting a very strong, bold line, you need to pump the marker some more, to get the ink flowing better.<br>Due to the nature of how ink flows from these markers, you can get the best result using them if you're very purposeful in your marks. If you want to make quick, very fast marks, these may not be the pens for you.<br><br>- My biggest complaint is the box they come in. The way that this box is depicted in the product description pictures makes it seem like it arrives in a tiered, organized box. It's just a box. It's a nice box, but it's just a box, without any tiers or dividers. The markers themselves are numbered, and the back of the box has a chart or ""key"" that you can use, to identify what type of marker each number is.<br>Additionally, the names of the actual colors are not on the box, nor are they on the markers themselves. This might not bother you, but for colorblind folks like myself, not having the actual name of the color written on these markers can be a bit of an issue.<br><br>Overall, this is a good variety of specialty markers that I'm sure to get a lot of use out of."
24370,24370_2,2,纸质媒介 (Paper & Pads),水彩纸/多媒体纸,cold press,B0CNXRVJW2,Grabie,4,I think the markers would probably work best on hot or cold pressed water color paper.,They’re great & work really well. I think the markers would probably work best on hot or cold pressed water color paper.
24420,24420_1,1,纸质媒介 (Paper & Pads),涂鸦板/卡片,tags,B0CNYV8724,TFIVE,5,I purchased these pens to write on my black plant tags for my container garden.,I purchased these pens to write on my black plant tags for my container garden.  They show up very well and have not faded as of yet.
24435,24435_3,3,辅助与创意 (Tools & Accessories),贴纸/胶水,stickers,B0CNYV8724,TFIVE,5,Worked beautifully on chalkboard stickers.,Fine tip markers. Ink flows easily.  Worked beautifully on chalkboard stickers.
24443,24443_1,1,纸质媒介 (Paper & Pads),黑卡纸/本,black notebook,B0CNYV8724,TFIVE,5,I bought these to write on my black notebook covers.,"I bought these to write on my black notebook covers. It's the first time I've ever used paint markers. I really like them, except that they do make spatter marks sometimes. I don't think that's a big deal and I'm not even sure that it's an issue with the marker itself but an issue with me learning how to use it. Anyway, works as I hoped. It dries quickly."
24487,24487_1,1,纸质媒介 (Paper & Pads),涂鸦板/卡片,tags,B0CNYV8724,TFIVE,5,I was looking for a white paint pen with a thin tip to write names on Christmas stocking tags.,I was looking for a white paint pen with a thin tip to write names on Christmas stocking tags. This pen writes beautifully. I would recommend this.
24518,24518_3,3,纸质媒介 (Paper & Pads),黑卡纸/本,black paper,B0CPMFV2ZF,Sharpie,5,"If you have these, you have got to try them on dark or black paper, the colors POP!","My absolute favorite markers have always been sharpies so when I saw that they came out with this line, I had to try them! These are so vibrant and the smell is not as strong as their usual permanent markers (a nostalgic smell to me). If you have these, you have got to try them on dark or black paper, the colors POP! They also are not bleeding on normal weight paper for me, so these are awesome for coloring books too!"
24518,24518_4,4,涂色与创作 (Coloring & Greeting),成人涂色书,coloring book,B0CPMFV2ZF,Sharpie,5,"They also are not bleeding on normal weight paper for me, so these are awesome for coloring books too!","My absolute favorite markers have always been sharpies so when I saw that they came out with this line, I had to try them! These are so vibrant and the smell is not as strong as their usual permanent markers (a nostalgic smell to me). If you have these, you have got to try them on dark or black paper, the colors POP! They also are not bleeding on normal weight paper for me, so these are awesome for coloring books too!"
24521,24521_4,4,涂色与创作 (Coloring & Greeting),成人涂色书,coloring book | adult coloring,B0CPMFV2ZF,Sharpie,5,Great for adult coloring books or school projects!,Love these markers. They don’t have those coloring lines that other markers do that show which way you colored. It all just blends! Great for adult coloring books or school projects!
24550,24550_1,1,纸质媒介 (Paper & Pads),黑卡纸/本,black paper,B0CPMFV2ZF,Sharpie,5,Great colors that flow smoothly and show up even on black paper!,Great colors that flow smoothly and show up even on black paper!
24586,24586_2,2,表面保护 (Finishing & Protection),密封胶,mod podge,B0CPMFV2ZF,Sharpie,5,"Works great on rocks and shells and holds up to outdoor weather without clear shellac or mod podge, altho I bet using these in addition to the pens would keep your art looking fresh","Mess free unlike paint pens. Works great on rocks and shells and holds up to outdoor weather without clear shellac or mod podge, altho I bet using these in addition to the pens would keep your art looking fresh"
